country,level1,level2,level3,week,year,n_cases,population
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208421,29,2025,46,11426
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208422,29,2025,46,12983
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209101,29,2025,24,11656
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209102,29,2025,19,10984
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209103,29,2025,17,10868
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209104,29,2025,16,13113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209105,29,2025,28,10421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209106,29,2025,12,7917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209107,29,2025,13,8294
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209108,29,2025,21,9153
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209109,29,2025,17,8207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209110,29,2025,25,10807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209111,29,2025,7,4808
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209112,29,2025,18,8591
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209113,29,2025,27,10772
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209114,29,2025,10,7311
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209115,29,2025,9,9651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209116,29,2025,21,10427
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209117,29,2025,21,11221
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209118,29,2025,12,8113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209119,29,2025,21,8504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209120,29,2025,24,9333
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209121,29,2025,15,8521
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209122,29,2025,20,8416
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209123,29,2025,15,9675
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209124,29,2025,19,7611
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209125,29,2025,14,6503
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209126,29,2025,18,8070
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209127,29,2025,18,7860
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209128,29,2025,18,7714
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209129,29,2025,25,7809
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209801,29,2025,9,8008
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209802,29,2025,13,8651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209803,29,2025,14,9921
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209804,29,2025,12,9128
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209805,29,2025,11,7958
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209806,29,2025,11,9397
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209807,29,2025,17,9307
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209808,29,2025,10,8700
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209809,29,2025,17,12492
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209810,29,2025,0,190
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209811,29,2025,21,12051
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209812,29,2025,16,7962
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209813,29,2025,9,7376
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209814,29,2025,12,7484
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209815,29,2025,15,8094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209816,29,2025,9,6773
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209817,29,2025,8,7231
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209818,29,2025,10,6981
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209819,29,2025,3,5589
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209820,29,2025,9,6758
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209821,29,2025,10,7312
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209822,29,2025,12,8363
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209823,29,2025,13,11012
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209824,29,2025,17,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209825,29,2025,12,7637
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209826,29,2025,15,6558
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209827,29,2025,7,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209828,29,2025,16,9243
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209829,29,2025,11,8453
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209830,29,2025,14,8109
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209831,29,2025,14,8116
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210501,29,2025,14,9594
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210502,29,2025,11,6548
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210503,29,2025,16,10235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210504,29,2025,19,12235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210505,29,2025,15,12207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210506,29,2025,4,4156
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210507,29,2025,23,12285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210508,29,2025,4,8807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210509,29,2025,22,8645
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210510,29,2025,25,10813
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210511,29,2025,24,11863
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210512,29,2025,7,7208
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210513,29,2025,6,7242
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210514,29,2025,24,9564
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210515,29,2025,18,9091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210516,29,2025,15,8911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210517,29,2025,16,8753
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210518,29,2025,13,8161
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210519,29,2025,16,8739
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210520,29,2025,21,8787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210521,29,2025,14,11421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201401,29,2025,0,554
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201402,29,2025,9,5022
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201403,29,2025,4,5681
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201404,29,2025,7,6670
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201405,29,2025,6,6654
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201406,29,2025,6,6504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201407,29,2025,7,7631
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201408,29,2025,8,9285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201409,29,2025,8,8985
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201410,29,2025,8,7067
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201411,29,2025,7,5593
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201412,29,2025,5,5734
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201413,29,2025,0,7043
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201414,29,2025,7,8370
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201415,29,2025,6,6053
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201416,29,2025,6,5917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201417,29,2025,10,7963
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201418,29,2025,11,6383
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201419,29,2025,8,6436
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201420,29,2025,4,7134
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201421,29,2025,9,5726
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201422,29,2025,7,5002
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201423,29,2025,4,5517
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201424,29,2025,6,5483
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201425,29,2025,13,8202
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203501,29,2025,9,9107
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203502,29,2025,6,8659
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203503,29,2025,6,9246
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203504,29,2025,10,8180
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203505,29,2025,2,6557
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203506,29,2025,10,7989
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203507,29,2025,12,7616
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203508,29,2025,7,8744
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203509,29,2025,5,7892
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203510,29,2025,7,8718
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203511,29,2025,12,9263
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203512,29,2025,8,7201
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203513,29,2025,11,7410
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203514,29,2025,5,8821
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203515,29,2025,9,7651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203516,29,2025,11,10461
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203517,29,2025,4,9254
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203518,29,2025,11,9162
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203519,29,2025,6,9340
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203520,29,2025,13,11091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203521,29,2025,12,8855
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203522,29,2025,12,11232
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204201,29,2025,12,9911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204202,29,2025,10,10787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204203,29,2025,6,8899
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204204,29,2025,11,11727
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204205,29,2025,8,10329
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204206,29,2025,7,10367
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204207,29,2025,9,12185
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204208,29,2025,9,9497
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204209,29,2025,6,7356
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204210,29,2025,12,8697
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204211,29,2025,11,9646
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204212,29,2025,9,7926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204213,29,2025,8,10037
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204214,29,2025,7,9669
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204215,29,2025,8,9168
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204216,29,2025,11,12982
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204217,29,2025,5,7259
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204218,29,2025,5,8066
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204219,29,2025,7,7952
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204220,29,2025,11,8895
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204221,29,2025,11,10409
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204901,29,2025,6,6665
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204902,29,2025,6,8593
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204903,29,2025,10,10871
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204904,29,2025,10,9795
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204905,29,2025,10,8999
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204906,29,2025,7,7524
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204907,29,2025,10,9257
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204908,29,2025,9,7685
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204909,29,2025,7,9705
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204910,29,2025,7,8735
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204911,29,2025,16,10501
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204912,29,2025,6,7467
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204913,29,2025,9,11414
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204914,29,2025,14,11132
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204915,29,2025,10,9647
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204916,29,2025,8,8094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204917,29,2025,2,2971
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204918,29,2025,3,3398
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204919,29,2025,10,6454
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204920,29,2025,14,12736
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204921,29,2025,12,11351
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204922,29,2025,13,11303
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204923,29,2025,6,7839
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204924,29,2025,5,11126
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207001,30,2025,6,6651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207002,30,2025,12,7094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207003,30,2025,2,6682
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207004,30,2025,9,9342
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207005,30,2025,16,11787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207006,30,2025,13,12408
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207007,30,2025,7,11630
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207008,30,2025,13,9038
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207009,30,2025,7,8752
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207010,30,2025,10,10398
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207011,30,2025,14,8554
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207012,30,2025,7,6677
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207013,30,2025,8,8285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207014,30,2025,9,9092
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207015,30,2025,12,7248
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207016,30,2025,8,8724
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207017,30,2025,10,9635
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207018,30,2025,5,8682
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207019,30,2025,8,11217
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207701,30,2025,15,11069
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207702,30,2025,12,10205
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207703,30,2025,7,9103
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207704,30,2025,14,10387
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207705,30,2025,10,7955
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207706,30,2025,10,11455
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207707,30,2025,11,11428
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207708,30,2025,12,8072
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207709,30,2025,13,9257
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207710,30,2025,7,11259
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207711,30,2025,9,8065
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207712,30,2025,8,8059
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207713,30,2025,15,9254
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207714,30,2025,6,7270
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207715,30,2025,8,10022
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207716,30,2025,9,9462
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207717,30,2025,3,6323
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207718,30,2025,11,9010
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207719,30,2025,7,7194
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207720,30,2025,13,9079
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207721,30,2025,13,9075
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207722,30,2025,5,8902
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208401,30,2025,27,9341
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208402,30,2025,29,8793
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208403,30,2025,31,9271
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208404,30,2025,25,8702
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208405,30,2025,28,8415
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208406,30,2025,24,9143
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208407,30,2025,31,10293
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208408,30,2025,31,10510
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208409,30,2025,27,8365
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208410,30,2025,41,11926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208411,30,2025,27,10276
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208412,30,2025,25,8291
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208413,30,2025,26,9891
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208414,30,2025,38,12202
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208415,30,2025,37,13785
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208416,30,2025,46,16395
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208417,30,2025,26,9935
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208418,30,2025,38,13227
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208419,30,2025,40,12268
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208420,30,2025,29,9926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208421,30,2025,27,11426
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208422,30,2025,33,12983
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209101,30,2025,19,11656
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209102,30,2025,13,10984
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209103,30,2025,26,10868
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209104,30,2025,21,13113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209105,30,2025,24,10421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209106,30,2025,21,7917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209107,30,2025,15,8294
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209108,30,2025,19,9153
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209109,30,2025,15,8207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209110,30,2025,22,10807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209111,30,2025,5,4808
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209112,30,2025,11,8591
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209113,30,2025,20,10772
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209114,30,2025,15,7311
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209115,30,2025,11,9651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209116,30,2025,25,10427
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209117,30,2025,29,11221
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209118,30,2025,18,8113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209119,30,2025,23,8504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209120,30,2025,16,9333
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209121,30,2025,16,8521
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209122,30,2025,20,8416
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209123,30,2025,19,9675
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209124,30,2025,17,7611
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209125,30,2025,10,6503
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209126,30,2025,16,8070
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209127,30,2025,11,7860
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209128,30,2025,19,7714
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209129,30,2025,13,7809
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209801,30,2025,13,8008
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209802,30,2025,12,8651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209803,30,2025,13,9921
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209804,30,2025,7,9128
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209805,30,2025,12,7958
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209806,30,2025,18,9397
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209807,30,2025,15,9307
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209808,30,2025,18,8700
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209809,30,2025,15,12492
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209810,30,2025,0,190
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209811,30,2025,12,12051
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209812,30,2025,10,7962
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209813,30,2025,14,7376
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209814,30,2025,12,7484
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209815,30,2025,14,8094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209816,30,2025,7,6773
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209817,30,2025,16,7231
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209818,30,2025,7,6981
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209819,30,2025,8,5589
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209820,30,2025,6,6758
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209821,30,2025,12,7312
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209822,30,2025,13,8363
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209823,30,2025,13,11012
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209824,30,2025,10,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209825,30,2025,10,7637
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209826,30,2025,13,6558
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209827,30,2025,8,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209828,30,2025,21,9243
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209829,30,2025,6,8453
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209830,30,2025,15,8109
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209831,30,2025,13,8116
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210501,30,2025,15,9594
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210502,30,2025,6,6548
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210503,30,2025,20,10235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210504,30,2025,22,12235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210505,30,2025,21,12207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210506,30,2025,3,4156
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210507,30,2025,17,12285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210508,30,2025,8,8807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210509,30,2025,8,8645
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210510,30,2025,24,10813
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210511,30,2025,15,11863
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210512,30,2025,14,7208
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210513,30,2025,13,7242
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210514,30,2025,15,9564
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210515,30,2025,7,9091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210516,30,2025,20,8911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210517,30,2025,9,8753
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210518,30,2025,21,8161
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210519,30,2025,16,8739
